replicate,probability
6816,1.5455289233899014e-8
6817,4.282178685207986e-7
6818,2.4420632560718863e-8
6819,9.928198115859339e-5
6820,3.109611134069688e-6
6821,9.690334351516286e-9
6822,7.2913735381200905e-9
6823,2.865207745846413e-6
6824,7.387448091484426e-9
6825,1.1418065166662502e-4
6826,9.96621510348433e-5
6827,1.4372493550786042e-7
6828,1.003702497555451e-4
6829,1.0094669869696802e-4
6830,5.3871577311823685e-9
6831,1.452665622560682e-8
6832,7.559334894127914e-9
6833,2.5825009888132244e-7
6834,1.0051322135295741e-4
6835,1.5224259665922918e-8
6836,6.102652855239109e-9
6837,5.367903885367874e-9
6838,4.407090784023249e-9
6839,9.963869003755831e-5
6840,1.5133658273916613e-8
6841,1.0300939978557661e-4
6842,8.0040343814443e-5
6843,5.2122679168379036e-8
6844,9.932218357165891e-5
6845,1.0376373938816791e-4
6846,5.099907833405146e-9
6847,4.474550086019069e-9
6848,7.376397532627934e-9
6849,9.646950269968067e-8
6850,9.938329770520812e-5
6851,4.865673866461152e-9
6852,9.927123195306436e-5
6853,9.925495698333814e-5
6854,1.2618166772330846e-8
6855,1.0103233893182357e-4
6856,1.0893037164059569e-4
6857,2.4319290916421073e-8
6858,3.897225974871201e-8
6859,5.20912756681767e-9
6860,1.0571943806829963e-4
6861,9.999695440728069e-5
6862,9.942856665624082e-5
6863,1.6908909858386836e-7
6864,1.5208722846872102e-8
6865,1.1216807680222623e-4
6866,2.361722229309531e-8
6867,6.348342706192531e-9
6868,4.46004788998933e-9
6869,2.3026374380683123e-8
6870,6.771112348741253e-9
6871,1.2156286898564365e-7
6872,3.683378783817229e-7
6873,8.090876673564876e-9
6874,3.0756672553650245e-8
6875,2.0342353078228987e-6
6876,9.930133606429075e-5
6877,1.7144181674761447e-7
6878,6.451035426895084e-9
6879,1.429903765211547e-7
6880,1.5546470470612806e-8
6881,5.039146803741153e-8
6882,1.1361193078545868e-7
6883,8.027416484436165e-9
6884,9.988104888365616e-5
6885,4.148528896064317e-9
6886,5.003860129399785e-9
6887,2.546534441801145e-8
6888,1.0071864135511587e-8
6889,2.081826769270886e-8
6890,1.5127517771605775e-8
6891,1.6640165801007968e-6
6892,7.205088477979859e-9
6893,6.9860463714028645e-09
6894,1.1127680279600073e-4
6895,4.938828802637867e-9
6896,1.43674727481497e-8
6897,1.001179451202253e-4
6898,1.0701606938540898e-4
6899,5.475642676448179e-9
6900,1.0062013265570017e-8
6901,9.98483908144673e-5
6902,9.147481364165327e-9
6903,1.0230530437722087e-4
6904,8.341165811540741e-9
6905,9.931990339433845e-5
6906,1.5384210761484236e-8
6907,1.0076433200069301e-4
6908,1.0762280074010448e-4
6909,5.027792072657685e-9
6910,3.355464295540124e-9
6911,1.4031211275041065e-8
6912,6.291419345337952e-6
6913,9.925798624454781e-5
6914,5.782661769546564e-5
6915,1.8625081439362625e-7
6916,9.926172486742156e-5
6917,9.966565873434923e-5
6918,1.002425783467806e-4
6919,4.0228569322223335e-6
6920,1.3510380739926177e-5
6921,5.142910955745021e-9
6922,1.5183116902042733e-8
6923,1.0038190930178452e-4
6924,9.926313988215278e-5
6925,9.953553628734011e-5
6926,9.927654721388539e-5
6927,4.528873901825741e-5
6928,1.072365482843785e-8
6929,9.926277271223224e-5
6930,3.2188939723717886e-9
6931,9.933519491047338e-5
6932,1.1072909226131873e-8
6933,1.0781031670457477e-4
6934,9.978471662068654e-5
6935,9.938266597466955e-5
6936,1.5585820092288243e-8
6937,9.930967803106042e-5
6938,9.93995682807381e-5
6939,9.927864020137643e-5
6940,1.8837469778491022e-6
6941,1.4835739604743699e-5
6942,3.5872804579390808e-9
6943,9.929830197645e-5
6944,9.958979059816633e-5
6945,7.822862462986841e-9
6946,4.567269947574575e-9
6947,9.925920465526308e-5
6948,1.002120623197368e-4
6949,9.927351832624681e-5
6950,4.407245433109862e-6
6951,2.3061206340579246e-8
6952,9.929256207240964e-5
6953,9.944764629938063e-5
6954,5.989750799149158e-9
6955,3.540076671187217e-5
6956,1.0183897036432605e-4
6957,1.0027153948284005e-4
6958,7.884437829102295e-9
6959,6.033338300839246e-9
6960,1.0842921469233722e-4
6961,2.8726036945943632e-08
6962,1.1246432475401326e-4
6963,9.25848834632514e-9
6964,3.6392853357086656e-9
6965,9.557789541153026e-9
6966,1.4105106474760958e-8
6967,1.512832972503726e-8
6968,9.126743102650489e-5
6969,7.091010887560293e-5
6970,1.0335180053309679e-8
6971,2.2501710885687142e-8
6972,1.0065039802387428e-4
6973,9.9266711120162e-5
6974,6.577035708216317e-7
6975,9.202701870482272e-5
6976,4.652483758377591e-7
6977,3.3892292679372665e-9
6978,1.3554958456408771e-08
6979,1.2275917815202515e-6
6980,9.515870684818816e-9
6981,1.622899856042358e-8
6982,1.3121740614367505e-8
6983,1.5213554451108436e-8
6984,4.549864342859283e-9
6985,1.0056028127946386e-4
6986,9.990990134304436e-5
6987,9.928034185053292e-5
6988,9.944144744502034e-5
6989,9.351624701878647e-9
6990,1.1930022779045977e-4
6991,1.5168041766901067e-8
6992,1.5520412231638856e-8
6993,1.5187675539587843e-8
6994,1.0160351249571778e-4
6995,8.74639719273744e-5
6996,7.845065027012148e-9
6997,1.9856972586760106e-8
6998,1.0361116784147787e-5
6999,6.161004306121263e-9
7000,1.0132206607999139e-4
7001,1.0321112543583454e-4
7002,9.92530711681377e-5
7003,9.92530711681377e-5
7004,9.92530711681377e-5
7005,9.92530711681377e-5
7006,9.92530711681377e-5
7007,9.92530711681377e-5
7008,9.92530711681377e-5
7009,9.92530711681377e-5
7010,9.92530711681377e-5
7011,9.92530711681377e-5
7012,9.92530711681377e-5
7013,9.92530711681377e-5
7014,9.92530711681377e-5
7015,9.92530711681377e-5
7016,9.92530711681377e-5
7017,9.92530711681377e-5
7018,9.92530711681377e-5
7019,9.92530711681377e-5
7020,9.92530711681377e-5
7021,9.92530711681377e-5
7022,9.92530711681377e-5
7023,9.92530711681377e-5
7024,9.92530711681377e-5
7025,9.92530711681377e-5
7026,9.92530711681377e-5
7027,9.92530711681377e-5
7028,9.92530711681377e-5
7029,9.92530711681377e-5
7030,9.92530711681377e-5
7031,9.92530711681377e-5
7032,9.92530711681377e-5
7033,9.92530711681377e-5
7034,9.92530711681377e-5
7035,9.92530711681377e-5
7036,9.92530711681377e-5
7037,9.92530711681377e-5
7038,9.92530711681377e-5
7039,9.92530711681377e-5
7040,9.92530711681377e-5
7041,9.92530711681377e-5
7042,9.92530711681377e-5
7043,9.92530711681377e-5
7044,9.92530711681377e-5
7045,9.92530711681377e-5
7046,9.92530711681377e-5
7047,9.92530711681377e-5
7048,9.92530711681377e-5
7049,9.92530711681377e-5
7050,9.92530711681377e-5
7051,9.92530711681377e-5
7052,9.92530711681377e-5
7053,9.92530711681377e-5
7054,9.92530711681377e-5
7055,9.92530711681377e-5
7056,9.92530711681377e-5
7057,9.92530711681377e-5
7058,9.92530711681377e-5
7059,9.92530711681377e-5
7060,9.92530711681377e-5
7061,9.92530711681377e-5
7062,9.92530711681377e-5
7063,9.92530711681377e-5
7064,9.92530711681377e-5
7065,9.92530711681377e-5
7066,9.92530711681377e-5
7067,9.92530711681377e-5
7068,9.92530711681377e-5
7069,9.92530711681377e-5
7070,9.92530711681377e-5
7071,9.92530711681377e-5
7072,9.92530711681377e-5
7073,9.92530711681377e-5
7074,9.92530711681377e-5
7075,9.92530711681377e-5
7076,9.92530711681377e-5
7077,9.92530711681377e-5
7078,9.92530711681377e-5
7079,9.92530711681377e-5
7080,9.92530711681377e-5
7081,9.92530711681377e-5
7082,9.92530711681377e-5
7083,9.92530711681377e-5
7084,9.92530711681377e-5
7085,9.92530711681377e-5
7086,9.92530711681377e-5
7087,9.92530711681377e-5
7088,9.92530711681377e-5
7089,9.92530711681377e-5
7090,9.92530711681377e-5
7091,9.92530711681377e-5
7092,9.92530711681377e-5
7093,9.92530711681377e-5
7094,9.92530711681377e-5
7095,9.92530711681377e-5
7096,9.92530711681377e-5
7097,9.92530711681377e-5
7098,9.92530711681377e-5
7099,9.92530711681377e-5
7100,9.92530711681377e-5
7101,9.92530711681377e-5
7102,9.92530711681377e-5
7103,9.92530711681377e-5
7104,9.92530711681377e-5
7105,9.92530711681377e-5
7106,9.92530711681377e-5
7107,9.92530711681377e-5
7108,9.92530711681377e-5
7109,9.92530711681377e-5
7110,9.92530711681377e-5
7111,9.92530711681377e-5
7112,9.92530711681377e-5
7113,9.92530711681377e-5
7114,9.92530711681377e-5
7115,9.92530711681377e-5
7116,9.92530711681377e-5
7117,9.92530711681377e-5
7118,9.92530711681377e-5
7119,9.92530711681377e-5
7120,9.92530711681377e-5
7121,9.92530711681377e-5
7122,9.92530711681377e-5
7123,9.92530711681377e-5
7124,9.92530711681377e-5
7125,9.92530711681377e-5
7126,9.92530711681377e-5
7127,9.92530711681377e-5
7128,9.92530711681377e-5
7129,9.92530711681377e-5
7130,9.92530711681377e-5
7131,9.92530711681377e-5
7132,9.92530711681377e-5
7133,9.92530711681377e-5
7134,9.92530711681377e-5
7135,9.92530711681377e-5
7136,9.92530711681377e-5
7137,9.92530711681377e-5
7138,9.92530711681377e-5
7139,9.92530711681377e-5
7140,9.92530711681377e-5
7141,9.92530711681377e-5
7142,9.92530711681377e-5
7143,9.92530711681377e-5
7144,9.92530711681377e-5
7145,9.92530711681377e-5
7146,9.92530711681377e-5
7147,9.92530711681377e-5
7148,9.92530711681377e-5
7149,9.92530711681377e-5
7150,9.92530711681377e-5
7151,9.92530711681377e-5
7152,9.92530711681377e-5
7153,9.92530711681377e-5
7154,9.92530711681377e-5
7155,9.92530711681377e-5
7156,9.92530711681377e-5
7157,9.92530711681377e-5
7158,9.92530711681377e-5
7159,9.92530711681377e-5
7160,9.92530711681377e-5
7161,9.92530711681377e-5
7162,9.92530711681377e-5
7163,9.92530711681377e-5
7164,9.92530711681377e-5
7165,9.92530711681377e-5
7166,9.92530711681377e-5
7167,9.92530711681377e-5
7168,9.92530711681377e-5
7169,9.92530711681377e-5
7170,9.92530711681377e-5
7171,9.92530711681377e-5
7172,9.92530711681377e-5
7173,9.92530711681377e-5
7174,9.92530711681377e-5
7175,9.92530711681377e-5
7176,9.92530711681377e-5
7177,9.92530711681377e-5
7178,9.92530711681377e-5
7179,9.92530711681377e-5
7180,9.92530711681377e-5
7181,9.92530711681377e-5
7182,9.92530711681377e-5
7183,9.92530711681377e-5
7184,9.92530711681377e-5
7185,9.92530711681377e-5
7186,9.92530711681377e-5
7187,9.92530711681377e-5
7188,9.92530711681377e-5
7189,9.92530711681377e-5
7190,9.92530711681377e-5
7191,9.92530711681377e-5
7192,9.92530711681377e-5
7193,9.92530711681377e-5
7194,9.92530711681377e-5
7195,9.92530711681377e-5
7196,9.92530711681377e-5
7197,9.92530711681377e-5
7198,9.92530711681377e-5
7199,9.92530711681377e-5
7200,9.92530711681377e-5
7201,9.92530711681377e-5
7202,9.92530711681377e-5
7203,9.92530711681377e-5
7204,9.92530711681377e-5
7205,9.92530711681377e-5
7206,9.92530711681377e-5
7207,9.92530711681377e-5
7208,9.92530711681377e-5
7209,9.92530711681377e-5
7210,9.92530711681377e-5
7211,9.92530711681377e-5
7212,9.92530711681377e-5
7213,9.92530711681377e-5
7214,9.92530711681377e-5
7215,9.92530711681377e-5
7216,9.92530711681377e-5
7217,9.92530711681377e-5
7218,9.92530711681377e-5
7219,9.92530711681377e-5
7220,9.92530711681377e-5
7221,9.92530711681377e-5
7222,9.92530711681377e-5
7223,9.92530711681377e-5
7224,9.92530711681377e-5
7225,9.92530711681377e-5
7226,9.92530711681377e-5
7227,9.92530711681377e-5
7228,9.92530711681377e-5
7229,9.92530711681377e-5
7230,9.92530711681377e-5
7231,9.92530711681377e-5
7232,9.92530711681377e-5
7233,9.92530711681377e-5
7234,9.92530711681377e-5
7235,9.92530711681377e-5
7236,9.92530711681377e-5
7237,9.92530711681377e-5
7238,9.92530711681377e-5
7239,9.92530711681377e-5
7240,9.92530711681377e-5
7241,9.92530711681377e-5
7242,9.92530711681377e-5
7243,9.92530711681377e-5
7244,9.92530711681377e-5
7245,9.92530711681377e-5
7246,9.92530711681377e-5
7247,9.92530711681377e-5
7248,9.92530711681377e-5
7249,9.92530711681377e-5
7250,9.92530711681377e-5
7251,9.92530711681377e-5
7252,9.92530711681377e-5
7253,9.92530711681377e-5
7254,9.92530711681377e-5
7255,9.92530711681377e-5
7256,9.92530711681377e-5
7257,9.92530711681377e-5
7258,9.92530711681377e-5
7259,9.92530711681377e-5
7260,9.92530711681377e-5
7261,9.92530711681377e-5
7262,9.92530711681377e-5
7263,9.92530711681377e-5
7264,9.92530711681377e-5
7265,9.92530711681377e-5
7266,9.92530711681377e-5
7267,9.92530711681377e-5
7268,9.92530711681377e-5
7269,9.92530711681377e-5
7270,9.92530711681377e-5
7271,9.92530711681377e-5
7272,9.92530711681377e-5
7273,9.92530711681377e-5
7274,9.92530711681377e-5
7275,9.92530711681377e-5
7276,9.92530711681377e-5
7277,9.92530711681377e-5
7278,9.92530711681377e-5
7279,9.92530711681377e-5
7280,9.92530711681377e-5
7281,9.92530711681377e-5
7282,9.92530711681377e-5
7283,9.92530711681377e-5
7284,9.92530711681377e-5
7285,9.92530711681377e-5
7286,9.92530711681377e-5
7287,9.92530711681377e-5
7288,9.92530711681377e-5
7289,9.92530711681377e-5
7290,9.92530711681377e-5
7291,9.92530711681377e-5
7292,9.92530711681377e-5
7293,9.92530711681377e-5
7294,9.92530711681377e-5
7295,9.92530711681377e-5
7296,9.92530711681377e-5
7297,9.92530711681377e-5
7298,9.92530711681377e-5
7299,9.92530711681377e-5
7300,9.92530711681377e-5
7301,9.92530711681377e-5
7302,9.92530711681377e-5
7303,9.92530711681377e-5
7304,9.92530711681377e-5
7305,9.92530711681377e-5
7306,9.92530711681377e-5
7307,9.92530711681377e-5
7308,9.92530711681377e-5
7309,9.92530711681377e-5
7310,9.92530711681377e-5
7311,9.92530711681377e-5
7312,9.92530711681377e-5
7313,9.92530711681377e-5
7314,9.92530711681377e-5
7315,9.92530711681377e-5
7316,9.92530711681377e-5
7317,9.92530711681377e-5
7318,9.92530711681377e-5
7319,9.92530711681377e-5
7320,9.92530711681377e-5
7321,9.92530711681377e-5
7322,9.92530711681377e-5
7323,9.92530711681377e-5
7324,9.92530711681377e-5
7325,9.92530711681377e-5
7326,9.92530711681377e-5
7327,9.92530711681377e-5
7328,9.92530711681377e-5
7329,9.92530711681377e-5
7330,9.92530711681377e-5
7331,9.92530711681377e-5
7332,9.92530711681377e-5
7333,9.92530711681377e-5
7334,9.92530711681377e-5
7335,9.92530711681377e-5
7336,9.92530711681377e-5
7337,9.92530711681377e-5
7338,9.92530711681377e-5
7339,9.92530711681377e-5
7340,9.92530711681377e-5
7341,9.92530711681377e-5
7342,9.92530711681377e-5
7343,9.92530711681377e-5
7344,9.92530711681377e-5
7345,9.92530711681377e-5
7346,9.92530711681377e-5
7347,9.92530711681377e-5
7348,9.92530711681377e-5
7349,9.92530711681377e-5
7350,9.92530711681377e-5
7351,9.92530711681377e-5
7352,9.92530711681377e-5
7353,9.92530711681377e-5
7354,9.92530711681377e-5
7355,9.92530711681377e-5
7356,9.92530711681377e-5
7357,9.92530711681377e-5
7358,9.92530711681377e-5
7359,9.92530711681377e-5
7360,9.92530711681377e-5
7361,9.92530711681377e-5
7362,9.92530711681377e-5
7363,9.92530711681377e-5
7364,9.92530711681377e-5
7365,9.92530711681377e-5
7366,9.92530711681377e-5
7367,9.92530711681377e-5
7368,9.92530711681377e-5
7369,9.92530711681377e-5
7370,9.92530711681377e-5
7371,9.92530711681377e-5
7372,9.92530711681377e-5
7373,9.92530711681377e-5
7374,9.92530711681377e-5
7375,9.92530711681377e-5
7376,9.92530711681377e-5
7377,9.92530711681377e-5
7378,9.92530711681377e-5
7379,9.92530711681377e-5
7380,9.92530711681377e-5
7381,9.92530711681377e-5
7382,9.92530711681377e-5
7383,9.92530711681377e-5
7384,9.92530711681377e-5
7385,9.92530711681377e-5
7386,9.92530711681377e-5
7387,9.92530711681377e-5
7388,9.92530711681377e-5
7389,9.92530711681377e-5
7390,9.92530711681377e-5
7391,9.92530711681377e-5
7392,9.92530711681377e-5
7393,9.92530711681377e-5
7394,9.92530711681377e-5
7395,9.92530711681377e-5
7396,9.92530711681377e-5
7397,9.92530711681377e-5
7398,9.92530711681377e-5
7399,9.92530711681377e-5
7400,9.92530711681377e-5
7401,9.92530711681377e-5
7402,9.92530711681377e-5
7403,9.92530711681377e-5
7404,9.92530711681377e-5
7405,9.92530711681377e-5
7406,9.92530711681377e-5
7407,9.92530711681377e-5
7408,9.92530711681377e-5
7409,9.92530711681377e-5
7410,9.92530711681377e-5
7411,9.92530711681377e-5
7412,9.92530711681377e-5
7413,9.92530711681377e-5
7414,9.92530711681377e-5
7415,9.92530711681377e-5
7416,9.92530711681377e-5
7417,9.92530711681377e-5
7418,9.92530711681377e-5
7419,9.92530711681377e-5
7420,9.92530711681377e-5
7421,9.92530711681377e-5
7422,9.92530711681377e-5
7423,9.92530711681377e-5
7424,9.92530711681377e-5
7425,9.92530711681377e-5
7426,9.92530711681377e-5
7427,9.92530711681377e-5
7428,9.92530711681377e-5
7429,9.92530711681377e-5
7430,9.92530711681377e-5
7431,9.92530711681377e-5
7432,9.92530711681377e-5
7433,9.92530711681377e-5
7434,9.92530711681377e-5
7435,9.92530711681377e-5
7436,9.92530711681377e-5
7437,9.92530711681377e-5
7438,9.92530711681377e-5
7439,9.92530711681377e-5
7440,9.92530711681377e-5
7441,9.92530711681377e-5
7442,9.92530711681377e-5
7443,9.92530711681377e-5
7444,9.92530711681377e-5
7445,9.92530711681377e-5
7446,9.92530711681377e-5
7447,9.92530711681377e-5
7448,9.92530711681377e-5
7449,9.92530711681377e-5
7450,9.92530711681377e-5
7451,9.92530711681377e-5
7452,9.92530711681377e-5
7453,9.92530711681377e-5
7454,9.92530711681377e-5
7455,9.92530711681377e-5
7456,9.92530711681377e-5
7457,9.92530711681377e-5
7458,9.92530711681377e-5
7459,9.92530711681377e-5
7460,9.92530711681377e-5
7461,9.92530711681377e-5
7462,9.92530711681377e-5
7463,9.92530711681377e-5
7464,9.92530711681377e-5
7465,9.92530711681377e-5
7466,9.92530711681377e-5
7467,9.92530711681377e-5
7468,9.92530711681377e-5
7469,9.92530711681377e-5
7470,9.92530711681377e-5
7471,9.92530711681377e-5
7472,9.92530711681377e-5
7473,9.92530711681377e-5
7474,9.92530711681377e-5
7475,9.92530711681377e-5
7476,9.92530711681377e-5
7477,9.92530711681377e-5
7478,9.92530711681377e-5
7479,9.92530711681377e-5
7480,9.92530711681377e-5
7481,9.92530711681377e-5
7482,9.92530711681377e-5
7483,9.92530711681377e-5
7484,9.92530711681377e-5
7485,9.92530711681377e-5
7486,9.92530711681377e-5
7487,9.92530711681377e-5
7488,9.92530711681377e-5
7489,9.92530711681377e-5
7490,9.92530711681377e-5
7491,9.92530711681377e-5
7492,9.92530711681377e-5
7493,9.92530711681377e-5
7494,9.92530711681377e-5
7495,9.92530711681377e-5
7496,9.92530711681377e-5
7497,9.92530711681377e-5
7498,9.92530711681377e-5
7499,9.92530711681377e-5
7500,9.92530711681377e-5
7501,9.92530711681377e-5
7502,9.92530711681377e-5
7503,9.92530711681377e-5
7504,9.92530711681377e-5
7505,9.92530711681377e-5
7506,9.92530711681377e-5
7507,9.92530711681377e-5
7508,9.92530711681377e-5
7509,9.92530711681377e-5
7510,9.92530711681377e-5
7511,9.92530711681377e-5
7512,9.92530711681377e-5
7513,9.92530711681377e-5
7514,9.92530711681377e-5
7515,9.92530711681377e-5
7516,9.92530711681377e-5
7517,9.92530711681377e-5
7518,9.92530711681377e-5
7519,9.92530711681377e-5
7520,9.92530711681377e-5
7521,9.92530711681377e-5
7522,9.92530711681377e-5
7523,9.92530711681377e-5
7524,9.92530711681377e-5
7525,9.92530711681377e-5
7526,9.92530711681377e-5
7527,9.92530711681377e-5
7528,9.92530711681377e-5
7529,9.92530711681377e-5
7530,9.92530711681377e-5
7531,9.92530711681377e-5
7532,9.92530711681377e-5
7533,9.92530711681377e-5
7534,9.92530711681377e-5
7535,9.92530711681377e-5
7536,9.92530711681377e-5
7537,9.92530711681377e-5
7538,9.92530711681377e-5
7539,9.92530711681377e-5
7540,9.92530711681377e-5
7541,9.92530711681377e-5
7542,9.92530711681377e-5
7543,9.92530711681377e-5
7544,9.92530711681377e-5
7545,9.92530711681377e-5
7546,9.92530711681377e-5
7547,9.92530711681377e-5
7548,9.92530711681377e-5
7549,9.92530711681377e-5
7550,9.92530711681377e-5
7551,9.92530711681377e-5
7552,9.92530711681377e-5
7553,9.92530711681377e-5
7554,9.92530711681377e-5
7555,9.92530711681377e-5
7556,9.92530711681377e-5
7557,9.92530711681377e-5
7558,9.92530711681377e-5
7559,9.92530711681377e-5
7560,9.92530711681377e-5
7561,9.92530711681377e-5
7562,9.92530711681377e-5
7563,9.92530711681377e-5
7564,9.92530711681377e-5
7565,9.92530711681377e-5
7566,9.92530711681377e-5
7567,9.92530711681377e-5
7568,9.92530711681377e-5
7569,9.92530711681377e-5
7570,9.92530711681377e-5
7571,9.92530711681377e-5
7572,9.92530711681377e-5
7573,9.92530711681377e-5
7574,9.92530711681377e-5
7575,9.92530711681377e-5
7576,9.92530711681377e-5
7577,9.92530711681377e-5
7578,9.92530711681377e-5
7579,9.92530711681377e-5
7580,9.92530711681377e-5
7581,9.92530711681377e-5
7582,9.92530711681377e-5
